client_id,date,product,balance
1176,2024-05-31,FIC,500000
1176,2024-06-30,FIC,700000
1176,2024-07-31,FIC,1050000
1176,2024-08-31,FIC,1050000
1176,2024-09-30,FIC,0
1176,2024-10-31,FIC,0
1176,2024-11-30,FIC,0
1176,2024-12-31,FIC,0
1176,2023-01-31,CDT,0
1176,2023-02-28,CDT,0
1176,2023-03-31,CDT,0
1176,2023-04-30,CDT,200000
1176,2023-05-31,CDT,200000
1176,2023-06-30,CDT,200000
1176,2023-07-31,CDT,700000
1176,2023-08-31,CDT,700000
1176,2023-09-30,CDT,600000
1176,2023-10-31,CDT,350000
1176,2023-11-30,CDT,350000
1176,2023-12-31,CDT,850000
1176,2024-01-31,CDT,1850000
1176,2024-02-29,CDT,1850000
1176,2024-03-31,CDT,2300000
1176,2024-04-30,CDT,2300000
1176,2024-05-31,CDT,2550000
1176,2024-06-30,CDT,2900000
1176,2024-07-31,CDT,2900000
1176,2024-08-31,CDT,2900000
1176,2024-09-30,CDT,0
1176,2024-10-31,CDT,0
1176,2024-11-30,CDT,0
1176,2024-12-31,CDT,0
1176,2023-01-31,ACCIONES,0
1176,2023-02-28,ACCIONES,0
1176,2023-03-31,ACCIONES,0
1176,2023-04-30,ACCIONES,0
1176,2023-05-31,ACCIONES,0
1176,2023-06-30,ACCIONES,0
1176,2023-07-31,ACCIONES,0
1176,2023-08-31,ACCIONES,0
1176,2023-09-30,ACCIONES,0
1176,2023-10-31,ACCIONES,0
1176,2023-11-30,ACCIONES,0
1176,2023-12-31,ACCIONES,0
1176,2024-01-31,ACCIONES,0
1176,2024-02-29,ACCIONES,0
1176,2024-03-31,ACCIONES,0
1176,2024-04-30,ACCIONES,0
1176,2024-05-31,ACCIONES,0
1176,2024-06-30,ACCIONES,0
1176,2024-07-31,ACCIONES,0
1176,2024-08-31,ACCIONES,0
1176,2024-09-30,ACCIONES,0
1176,2024-10-31,ACCIONES,0
1176,2024-11-30,ACCIONES,0
1176,2024-12-31,ACCIONES,0
1176,2023-01-31,FPV,0
1176,2023-02-28,FPV,0
1176,2023-03-31,FPV,0
1176,2023-04-30,FPV,0
1176,2023-05-31,FPV,0
1176,2023-06-30,FPV,0
1176,2023-07-31,FPV,0
1176,2023-08-31,FPV,100000
1176,2023-09-30,FPV,100000
1176,2023-10-31,FPV,100000
1176,2023-11-30,FPV,100000
1176,2023-12-31,FPV,100000
1176,2024-01-31,FPV,100000
1176,2024-02-29,FPV,100000
1176,2024-03-31,FPV,100000
1176,2024-04-30,FPV,100000
1176,2024-05-31,FPV,100000
1176,2024-06-30,FPV,100000
1176,2024-07-31,FPV,100000
1176,2024-08-31,FPV,100000
1176,2024-09-30,FPV,0
1176,2024-10-31,FPV,0
1176,2024-11-30,FPV,0
1176,2024-12-31,FPV,0
1177,2023-01-31,FIC,0
1177,2023-02-28,FIC,0
1177,2023-03-31,FIC,0
1177,2023-04-30,FIC,0
1177,2023-05-31,FIC,0
1177,2023-06-30,FIC,0
1177,2023-07-31,FIC,0
1177,2023-08-31,FIC,0
1177,2023-09-30,FIC,0
1177,2023-10-31,FIC,0
1177,2023-11-30,FIC,0
1177,2023-12-31,FIC,0
1177,2024-01-31,FIC,0
1177,2024-02-29,FIC,0
1177,2024-03-31,FIC,0
1177,2024-04-30,FIC,250000
1177,2024-05-31,FIC,1200000
1177,2024-06-30,FIC,1800000
1177,2024-07-31,FIC,2200000
1177,2024-08-31,FIC,3050000
1177,2024-09-30,FIC,3500000
1177,2024-10-31,FIC,9400000
1177,2024-11-30,FIC,9400000
1177,2024-12-31,FIC,10300000
1177,2023-01-31,CDT,0
1177,2023-02-28,CDT,0
1177,2023-03-31,CDT,0
1177,2023-04-30,CDT,0
1177,2023-05-31,CDT,0
1177,2023-06-30,CDT,0
1177,2023-07-31,CDT,0
1177,2023-08-31,CDT,0
1177,2023-09-30,CDT,0
1177,2023-10-31,CDT,0
1177,2023-11-30,CDT,0
1177,2023-12-31,CDT,0
1177,2024-01-31,CDT,0
1177,2024-02-29,CDT,0
1177,2024-03-31,CDT,0
1177,2024-04-30,CDT,0
1177,2024-05-31,CDT,0
1177,2024-06-30,CDT,0
1177,2024-07-31,CDT,0
1177,2024-08-31,CDT,0
1177,2024-09-30,CDT,2650000
1177,2024-10-31,CDT,2650000
1177,2024-11-30,CDT,1950000
1177,2024-12-31,CDT,3150000
1177,2023-01-31,ACCIONES,0
1177,2023-02-28,ACCIONES,0
1177,2023-03-31,ACCIONES,0
1177,2023-04-30,ACCIONES,0
1177,2023-05-31,ACCIONES,0
1177,2023-06-30,ACCIONES,0
1177,2023-07-31,ACCIONES,0
1177,2023-08-31,ACCIONES,0
1177,2023-09-30,ACCIONES,0
1177,2023-10-31,ACCIONES,0
1177,2023-11-30,ACCIONES,0
1177,2023-12-31,ACCIONES,0
1177,2024-01-31,ACCIONES,0
1177,2024-02-29,ACCIONES,0
1177,2024-03-31,ACCIONES,400000
1177,2024-04-30,ACCIONES,400000
1177,2024-05-31,ACCIONES,2050000
1177,2024-06-30,ACCIONES,2050000
1177,2024-07-31,ACCIONES,50000
1177,2024-08-31,ACCIONES,1350000
1177,2024-09-30,ACCIONES,2150000
1177,2024-10-31,ACCIONES,2750000
1177,2024-11-30,ACCIONES,2750000
1177,2024-12-31,ACCIONES,3900000
1177,2023-01-31,FPV,0
1177,2023-02-28,FPV,0
1177,2023-03-31,FPV,0
1177,2023-04-30,FPV,0
1177,2023-05-31,FPV,0
1177,2023-06-30,FPV,0
1177,2023-07-31,FPV,0
1177,2023-08-31,FPV,0
1177,2023-09-30,FPV,0
1177,2023-10-31,FPV,0
1177,2023-11-30,FPV,0
1177,2023-12-31,FPV,0
1177,2024-01-31,FPV,0
1177,2024-02-29,FPV,0
1177,2024-03-31,FPV,0
1177,2024-04-30,FPV,0
1177,2024-05-31,FPV,0
1177,2024-06-30,FPV,0
1177,2024-07-31,FPV,700000
1177,2024-08-31,FPV,700000
1177,2024-09-30,FPV,700000
1177,2024-10-31,FPV,700000
1177,2024-11-30,FPV,1850000
1177,2024-12-31,FPV,3500000
1178,2023-01-31,FIC,0
1178,2023-02-28,FIC,0
1178,2023-03-31,FIC,0
1178,2023-04-30,FIC,1450000
1178,2023-05-31,FIC,1450000
1178,2023-06-30,FIC,1450000
1178,2023-07-31,FIC,1800000
1178,2023-08-31,FIC,1800000
1178,2023-09-30,FIC,2700000
1178,2023-10-31,FIC,3700000
1178,2023-11-30,FIC,3250000
1178,2023-12-31,FIC,3250000
1178,2024-01-31,FIC,3250000
1178,2024-02-29,FIC,3250000
1178,2024-03-31,FIC,3250000
1178,2024-04-30,FIC,4150000
1178,2024-05-31,FIC,4150000
1178,2024-06-30,FIC,3350000
1178,2024-07-31,FIC,3700000
1178,2024-08-31,FIC,4300000
1178,2024-09-30,FIC,4300000
1178,2024-10-31,FIC,5550000
1178,2024-11-30,FIC,5550000
1178,2024-12-31,FIC,4700000
1178,2023-01-31,CDT,0
1178,2023-02-28,CDT,0
1178,2023-03-31,CDT,0
1178,2023-04-30,CDT,0
1178,2023-05-31,CDT,0
1178,2023-06-30,CDT,0
1178,2023-07-31,CDT,0
1178,2023-08-31,CDT,0
1178,2023-09-30,CDT,250000
1178,2023-10-31,CDT,250000
1178,2023-11-30,CDT,250000
1178,2023-12-31,CDT,0
1178,2024-01-31,CDT,0
1178,2024-02-29,CDT,0
1178,2024-03-31,CDT,0
1178,2024-04-30,CDT,0
1178,2024-05-31,CDT,0
1178,2024-06-30,CDT,0
1178,2024-07-31,CDT,0
1178,2024-08-31,CDT,0
1178,2024-09-30,CDT,0
1178,2024-10-31,CDT,0
1178,2024-11-30,CDT,350000
1178,2024-12-31,CDT,0
1178,2023-01-31,ACCIONES,0
1178,2023-02-28,ACCIONES,300000
1178,2023-03-31,ACCIONES,650000
1178,2023-04-30,ACCIONES,650000
1178,2023-05-31,ACCIONES,650000
1178,2023-06-30,ACCIONES,650000
1178,2023-07-31,ACCIONES,400000
1178,2023-08-31,ACCIONES,400000
1178,2023-09-30,ACCIONES,400000
1178,2023-10-31,ACCIONES,400000
1178,2023-11-30,ACCIONES,400000
1178,2023-12-31,ACCIONES,400000
1178,2024-01-31,ACCIONES,400000
1178,2024-02-29,ACCIONES,400000
1178,2024-03-31,ACCIONES,400000
1178,2024-04-30,ACCIONES,0
1178,2024-05-31,ACCIONES,0
1178,2024-06-30,ACCIONES,0
1178,2024-07-31,ACCIONES,0
1178,2024-08-31,ACCIONES,0
1178,2024-09-30,ACCIONES,0
1178,2024-10-31,ACCIONES,0
1178,2024-11-30,ACCIONES,50000
1178,2024-12-31,ACCIONES,50000
1178,2023-01-31,FPV,0
1178,2023-02-28,FPV,0
1178,2023-03-31,FPV,0
1178,2023-04-30,FPV,0
1178,2023-05-31,FPV,0
1178,2023-06-30,FPV,0
1178,2023-07-31,FPV,0
1178,2023-08-31,FPV,0
1178,2023-09-30,FPV,0
1178,2023-10-31,FPV,0
1178,2023-11-30,FPV,0
1178,2023-12-31,FPV,800000
1178,2024-01-31,FPV,800000
1178,2024-02-29,FPV,800000
1178,2024-03-31,FPV,800000
1178,2024-04-30,FPV,800000
1178,2024-05-31,FPV,800000
1178,2024-06-30,FPV,800000
1178,2024-07-31,FPV,800000
1178,2024-08-31,FPV,800000
1178,2024-09-30,FPV,800000
1178,2024-10-31,FPV,800000
1178,2024-11-30,FPV,800000
1178,2024-12-31,FPV,800000
1179,2023-01-31,FIC,0
1179,2023-02-28,FIC,1700000
1179,2023-03-31,FIC,2500000
1179,2023-04-30,FIC,2500000
1179,2023-05-31,FIC,2500000
1179,2023-06-30,FIC,2500000
1179,2023-07-31,FIC,300000
1179,2023-08-31,FIC,7300000
1179,2023-09-30,FIC,10450000
1179,2023-10-31,FIC,10450000
1179,2023-11-30,FIC,11850000
1179,2023-12-31,FIC,13450000
1179,2024-01-31,FIC,11550000
1179,2024-02-29,FIC,11550000
1179,2024-03-31,FIC,24500000
1179,2024-04-30,FIC,24500000
1179,2024-05-31,FIC,24500000
1179,2024-06-30,FIC,22300000
1179,2024-07-31,FIC,22300000
1179,2024-08-31,FIC,20400000
1179,2024-09-30,FIC,20400000
1179,2024-10-31,FIC,20400000
1179,2024-11-30,FIC,19900000
1179,2024-12-31,FIC,19900000
1179,2023-01-31,CDT,0
1179,2023-02-28,CDT,0
1179,2023-03-31,CDT,3850000
1179,2023-04-30,CDT,6750000
1179,2023-05-31,CDT,6750000
1179,2023-06-30,CDT,6750000
1179,2023-07-31,CDT,9000000
1179,2023-08-31,CDT,10650000
1179,2023-09-30,CDT,10650000
1179,2023-10-31,CDT,13750000
1179,2023-11-30,CDT,13750000
1179,2023-12-31,CDT,13750000
1179,2024-01-31,CDT,15650000
1179,2024-02-29,CDT,15150000
1179,2024-03-31,CDT,17600000
1179,2024-04-30,CDT,17600000
1179,2024-05-31,CDT,17600000
1179,2024-06-30,CDT,17600000
1179,2024-07-31,CDT,17600000
1179,2024-08-31,CDT,17600000
1179,2024-09-30,CDT,18700000
1179,2024-10-31,CDT,18700000
1179,2024-11-30,CDT,24250000
1179,2024-12-31,CDT,24250000
1179,2023-01-31,ACCIONES,0
1179,2023-02-28,ACCIONES,0
1179,2023-03-31,ACCIONES,0
1179,2023-04-30,ACCIONES,0
1179,2023-05-31,ACCIONES,0
1179,2023-06-30,ACCIONES,0
1179,2023-07-31,ACCIONES,0
1179,2023-08-31,ACCIONES,0
1179,2023-09-30,ACCIONES,0
1179,2023-10-31,ACCIONES,0
1179,2023-11-30,ACCIONES,1550000
1179,2023-12-31,ACCIONES,3200000
1179,2024-01-31,ACCIONES,3200000
1179,2024-02-29,ACCIONES,4650000
1179,2024-03-31,ACCIONES,4650000
1179,2024-04-30,ACCIONES,4650000
1179,2024-05-31,ACCIONES,8650000
1179,2024-06-30,ACCIONES,11500000
1179,2024-07-31,ACCIONES,8750000
1179,2024-08-31,ACCIONES,7000000
1179,2024-09-30,ACCIONES,11550000
1179,2024-10-31,ACCIONES,15450000
1179,2024-11-30,ACCIONES,15450000
1179,2024-12-31,ACCIONES,15450000
1179,2023-01-31,FPV,0
1179,2023-02-28,FPV,0
1179,2023-03-31,FPV,0
1179,2023-04-30,FPV,0
1179,2023-05-31,FPV,0
1179,2023-06-30,FPV,0
1179,2023-07-31,FPV,0
1179,2023-08-31,FPV,0
1179,2023-09-30,FPV,0
1179,2023-10-31,FPV,0
1179,2023-11-30,FPV,0
1179,2023-12-31,FPV,0
1179,2024-01-31,FPV,0
1179,2024-02-29,FPV,0
1179,2024-03-31,FPV,0
1179,2024-04-30,FPV,0
1179,2024-05-31,FPV,0
1179,2024-06-30,FPV,0
1179,2024-07-31,FPV,0
1179,2024-08-31,FPV,0
1179,2024-09-30,FPV,0
1179,2024-10-31,FPV,0
1179,2024-11-30,FPV,0
1179,2024-12-31,FPV,0
1180,2023-01-31,FIC,0
1180,2023-02-28,FIC,0
1180,2023-03-31,FIC,0
1180,2023-04-30,FIC,700000
1180,2023-05-31,FIC,700000
1180,2023-06-30,FIC,700000
1180,2023-07-31,FIC,700000
1180,2023-08-31,FIC,1750000
1180,2023-09-30,FIC,1750000
1180,2023-10-31,FIC,1750000
1180,2023-11-30,FIC,1100000
1180,2023-12-31,FIC,1100000
1180,2024-01-31,FIC,750000
1180,2024-02-29,FIC,1300000
1180,2024-03-31,FIC,1300000
1180,2024-04-30,FIC,1300000
1180,2024-05-31,FIC,750000
1180,2024-06-30,FIC,950000
1180,2024-07-31,FIC,950000
1180,2024-08-31,FIC,950000
1180,2024-09-30,FIC,950000
1180,2024-10-31,FIC,950000
1180,2024-11-30,FIC,1550000
1180,2024-12-31,FIC,2050000
1180,2023-01-31,CDT,0
1180,2023-02-28,CDT,0
1180,2023-03-31,CDT,0
1180,2023-04-30,CDT,500000
1180,2023-05-31,CDT,0
1180,2023-06-30,CDT,250000
1180,2023-07-31,CDT,250000
1180,2023-08-31,CDT,250000
1180,2023-09-30,CDT,250000
1180,2023-10-31,CDT,250000
1180,2023-11-30,CDT,250000
1180,2023-12-31,CDT,250000
1180,2024-01-31,CDT,1000000
1180,2024-02-29,CDT,1000000
1180,2024-03-31,CDT,1000000
1180,2024-04-30,CDT,1000000
1180,2024-05-31,CDT,1000000
1180,2024-06-30,CDT,1000000
1180,2024-07-31,CDT,1000000
1180,2024-08-31,CDT,1000000
1180,2024-09-30,CDT,1000000
1180,2024-10-31,CDT,1000000
1180,2024-11-30,CDT,1000000
1180,2024-12-31,CDT,1000000
1180,2023-01-31,ACCIONES,0
1180,2023-02-28,ACCIONES,0
1180,2023-03-31,ACCIONES,0
1180,2023-04-30,ACCIONES,0
1180,2023-05-31,ACCIONES,0
1180,2023-06-30,ACCIONES,0
1180,2023-07-31,ACCIONES,0
1180,2023-08-31,ACCIONES,0
1180,2023-09-30,ACCIONES,0
1180,2023-10-31,ACCIONES,0
1180,2023-11-30,ACCIONES,0
1180,2023-12-31,ACCIONES,300000
1180,2024-01-31,ACCIONES,300000
1180,2024-02-29,ACCIONES,300000
1180,2024-03-31,ACCIONES,300000
1180,2024-04-30,ACCIONES,300000
1180,2024-05-31,ACCIONES,300000
1180,2024-06-30,ACCIONES,300000
1180,2024-07-31,ACCIONES,300000
1180,2024-08-31,ACCIONES,300000
1180,2024-09-30,ACCIONES,300000
1180,2024-10-31,ACCIONES,300000
1180,2024-11-30,ACCIONES,300000
1180,2024-12-31,ACCIONES,300000
1180,2023-01-31,FPV,0
1180,2023-02-28,FPV,0
1180,2023-03-31,FPV,0
1180,2023-04-30,FPV,0
1180,2023-05-31,FPV,0
1180,2023-06-30,FPV,0
1180,2023-07-31,FPV,0
1180,2023-08-31,FPV,0
1180,2023-09-30,FPV,0
1180,2023-10-31,FPV,0
1180,2023-11-30,FPV,0
1180,2023-12-31,FPV,0
1180,2024-01-31,FPV,0
1180,2024-02-29,FPV,0
1180,2024-03-31,FPV,0
1180,2024-04-30,FPV,0
1180,2024-05-31,FPV,0
1180,2024-06-30,FPV,0
1180,2024-07-31,FPV,0
1180,2024-08-31,FPV,0
1180,2024-09-30,FPV,0
1180,2024-10-31,FPV,0
1180,2024-11-30,FPV,0
1180,2024-12-31,FPV,0
1181,2023-01-31,FIC,0
1181,2023-02-28,FIC,0
1181,2023-03-31,FIC,0
1181,2023-04-30,FIC,0
1181,2023-05-31,FIC,0
1181,2023-06-30,FIC,0
1181,2023-07-31,FIC,0
1181,2023-08-31,FIC,0
1181,2023-09-30,FIC,0
1181,2023-10-31,FIC,100000
1181,2023-11-30,FIC,100000
1181,2023-12-31,FIC,600000
1181,2024-01-31,FIC,1600000
1181,2024-02-29,FIC,1600000
1181,2024-03-31,FIC,3100000
1181,2024-04-30,FIC,3100000
1181,2024-05-31,FIC,2850000
1181,2024-06-30,FIC,3300000
1181,2024-07-31,FIC,3300000
1181,2024-08-31,FIC,2400000
1181,2024-09-30,FIC,2400000
1181,2024-10-31,FIC,2250000
1181,2024-11-30,FIC,2250000
1181,2024-12-31,FIC,2250000
1181,2023-01-31,CDT,0
1181,2023-02-28,CDT,0
1181,2023-03-31,CDT,0
1181,2023-04-30,CDT,0
1181,2023-05-31,CDT,0
1181,2023-06-30,CDT,0
1181,2023-07-31,CDT,0
1181,2023-08-31,CDT,0
1181,2023-09-30,CDT,0
1181,2023-10-31,CDT,400000
1181,2023-11-30,CDT,3400000
1181,2023-12-31,CDT,4750000
1181,2024-01-31,CDT,4750000
1181,2024-02-29,CDT,4750000
1181,2024-03-31,CDT,3900000
1181,2024-04-30,CDT,2600000
1181,2024-05-31,CDT,2600000
1181,2024-06-30,CDT,2600000
1181,2024-07-31,CDT,2600000
1181,2024-08-31,CDT,2150000
1181,2024-09-30,CDT,2150000
1181,2024-10-31,CDT,2150000
1181,2024-11-30,CDT,2150000
1181,2024-12-31,CDT,2150000
1181,2023-01-31,ACCIONES,0
1181,2023-02-28,ACCIONES,0
1181,2023-03-31,ACCIONES,0
1181,2023-04-30,ACCIONES,0
1181,2023-05-31,ACCIONES,0
1181,2023-06-30,ACCIONES,0
1181,2023-07-31,ACCIONES,0
1181,2023-08-31,ACCIONES,0
1181,2023-09-30,ACCIONES,0
1181,2023-10-31,ACCIONES,0
1181,2023-11-30,ACCIONES,0
1181,2023-12-31,ACCIONES,750000
1181,2024-01-31,ACCIONES,750000
1181,2024-02-29,ACCIONES,750000
1181,2024-03-31,ACCIONES,750000
1181,2024-04-30,ACCIONES,750000
1181,2024-05-31,ACCIONES,750000
1181,2024-06-30,ACCIONES,0
1181,2024-07-31,ACCIONES,0
1181,2024-08-31,ACCIONES,0
1181,2024-09-30,ACCIONES,0
1181,2024-10-31,ACCIONES,0
1181,2024-11-30,ACCIONES,100000
1181,2024-12-31,ACCIONES,100000
1181,2023-01-31,FPV,0
1181,2023-02-28,FPV,0
1181,2023-03-31,FPV,0
1181,2023-04-30,FPV,0
1181,2023-05-31,FPV,0
1181,2023-06-30,FPV,0
1181,2023-07-31,FPV,0
1181,2023-08-31,FPV,0
1181,2023-09-30,FPV,0
1181,2023-10-31,FPV,0
1181,2023-11-30,FPV,0
1181,2023-12-31,FPV,0
1181,2024-01-31,FPV,0
1181,2024-02-29,FPV,0
1181,2024-03-31,FPV,0
1181,2024-04-30,FPV,0
1181,2024-05-31,FPV,0
1181,2024-06-30,FPV,0
1181,2024-07-31,FPV,0
1181,2024-08-31,FPV,0
1181,2024-09-30,FPV,0
1181,2024-10-31,FPV,0
1181,2024-11-30,FPV,0
1181,2024-12-31,FPV,0
1182,2023-01-31,FIC,0
1182,2023-02-28,FIC,0
1182,2023-03-31,FIC,0
1182,2023-04-30,FIC,0
1182,2023-05-31,FIC,0
1182,2023-06-30,FIC,1950000
1182,2023-07-31,FIC,1950000
1182,2023-08-31,FIC,3150000
1182,2023-09-30,FIC,3750000
1182,2023-10-31,FIC,3750000
1182,2023-11-30,FIC,3750000
1182,2023-12-31,FIC,3750000
1182,2024-01-31,FIC,3750000
1182,2024-02-29,FIC,4900000
1182,2024-03-31,FIC,4900000
1182,2024-04-30,FIC,4750000
1182,2024-05-31,FIC,4750000
1182,2024-06-30,FIC,4750000
1182,2024-07-31,FIC,4750000
1182,2024-08-31,FIC,4750000
1182,2024-09-30,FIC,4750000
1182,2024-10-31,FIC,5700000
1182,2024-11-30,FIC,4850000
1182,2024-12-31,FIC,4850000
1182,2023-01-31,CDT,0
1182,2023-02-28,CDT,0
1182,2023-03-31,CDT,0
1182,2023-04-30,CDT,0
1182,2023-05-31,CDT,0
1182,2023-06-30,CDT,0
1182,2023-07-31,CDT,50000
1182,2023-08-31,CDT,50000
1182,2023-09-30,CDT,50000
1182,2023-10-31,CDT,50000
1182,2023-11-30,CDT,50000
1182,2023-12-31,CDT,50000
1182,2024-01-31,CDT,50000
1182,2024-02-29,CDT,50000
1182,2024-03-31,CDT,50000
1182,2024-04-30,CDT,50000
1182,2024-05-31,CDT,50000
1182,2024-06-30,CDT,50000
1182,2024-07-31,CDT,50000
1182,2024-08-31,CDT,50000
1182,2024-09-30,CDT,1200000
1182,2024-10-31,CDT,1200000
1182,2024-11-30,CDT,1200000
1182,2024-12-31,CDT,1200000
1182,2023-01-31,ACCIONES,0
1182,2023-02-28,ACCIONES,0
1182,2023-03-31,ACCIONES,550000
1182,2023-04-30,ACCIONES,550000
1182,2023-05-31,ACCIONES,550000
1182,2023-06-30,ACCIONES,550000
1182,2023-07-31,ACCIONES,550000
1182,2023-08-31,ACCIONES,550000
1182,2023-09-30,ACCIONES,550000
1182,2023-10-31,ACCIONES,550000
1182,2023-11-30,ACCIONES,550000
1182,2023-12-31,ACCIONES,550000
1182,2024-01-31,ACCIONES,550000
1182,2024-02-29,ACCIONES,550000
1182,2024-03-31,ACCIONES,550000
1182,2024-04-30,ACCIONES,550000
1182,2024-05-31,ACCIONES,550000
1182,2024-06-30,ACCIONES,550000
1182,2024-07-31,ACCIONES,550000
1182,2024-08-31,ACCIONES,550000
1182,2024-09-30,ACCIONES,550000
1182,2024-10-31,ACCIONES,550000
1182,2024-11-30,ACCIONES,550000
1182,2024-12-31,ACCIONES,550000
1182,2023-01-31,FPV,0
1182,2023-02-28,FPV,600000
1182,2023-03-31,FPV,600000
1182,2023-04-30,FPV,600000
1182,2023-05-31,FPV,600000
1182,2023-06-30,FPV,600000
1182,2023-07-31,FPV,600000
1182,2023-08-31,FPV,600000
1182,2023-09-30,FPV,600000
1182,2023-10-31,FPV,600000
1182,2023-11-30,FPV,600000
1182,2023-12-31,FPV,600000
1182,2024-01-31,FPV,600000
1182,2024-02-29,FPV,600000
1182,2024-03-31,FPV,600000
1182,2024-04-30,FPV,600000
1182,2024-05-31,FPV,600000
1182,2024-06-30,FPV,600000
1182,2024-07-31,FPV,600000
1182,2024-08-31,FPV,600000
1182,2024-09-30,FPV,0
1182,2024-10-31,FPV,0
1182,2024-11-30,FPV,0
1182,2024-12-31,FPV,0
1183,2023-01-31,FIC,0
1183,2023-02-28,FIC,0
1183,2023-03-31,FIC,0
1183,2023-04-30,FIC,0
1183,2023-05-31,FIC,0
1183,2023-06-30,FIC,0
1183,2023-07-31,FIC,0
1183,2023-08-31,FIC,0
1183,2023-09-30,FIC,0
1183,2023-10-31,FIC,0
1183,2023-11-30,FIC,0
1183,2023-12-31,FIC,1750000
1183,2024-01-31,FIC,1750000
1183,2024-02-29,FIC,1750000
1183,2024-03-31,FIC,3650000
1183,2024-04-30,FIC,3850000
1183,2024-05-31,FIC,3850000
1183,2024-06-30,FIC,3850000
1183,2024-07-31,FIC,5350000
1183,2024-08-31,FIC,4500000
1183,2024-09-30,FIC,3800000
1183,2024-10-31,FIC,4850000
1183,2024-11-30,FIC,4850000
1183,2024-12-31,FIC,5900000
1183,2023-01-31,CDT,0
1183,2023-02-28,CDT,0
1183,2023-03-31,CDT,0
1183,2023-04-30,CDT,0
1183,2023-05-31,CDT,0
1183,2023-06-30,CDT,0
1183,2023-07-31,CDT,0
1183,2023-08-31,CDT,0
1183,2023-09-30,CDT,0
1183,2023-10-31,CDT,0
1183,2023-11-30,CDT,0
1183,2023-12-31,CDT,0
1183,2024-01-31,CDT,0
1183,2024-02-29,CDT,0
1183,2024-03-31,CDT,0
1183,2024-04-30,CDT,0
1183,2024-05-31,CDT,0
1183,2024-06-30,CDT,0
1183,2024-07-31,CDT,0
1183,2024-08-31,CDT,0
1183,2024-09-30,CDT,0
1183,2024-10-31,CDT,0
1183,2024-11-30,CDT,0
1183,2024-12-31,CDT,0
1183,2023-01-31,ACCIONES,0
1183,2023-02-28,ACCIONES,0
1183,2023-03-31,ACCIONES,0
1183,2023-04-30,ACCIONES,0
1183,2023-05-31,ACCIONES,0
1183,2023-06-30,ACCIONES,0
1183,2023-07-31,ACCIONES,0
1183,2023-08-31,ACCIONES,0
1183,2023-09-30,ACCIONES,0
1183,2023-10-31,ACCIONES,0
1183,2023-11-30,ACCIONES,0
1183,2023-12-31,ACCIONES,0
1183,2024-01-31,ACCIONES,0
1183,2024-02-29,ACCIONES,0
1183,2024-03-31,ACCIONES,0
1183,2024-04-30,ACCIONES,0
1183,2024-05-31,ACCIONES,0
1183,2024-06-30,ACCIONES,0
1183,2024-07-31,ACCIONES,0
1183,2024-08-31,ACCIONES,0
1183,2024-09-30,ACCIONES,1450000
1183,2024-10-31,ACCIONES,1450000
1183,2024-11-30,ACCIONES,1450000
1183,2024-12-31,ACCIONES,1450000
1183,2023-01-31,FPV,0
1183,2023-02-28,FPV,0
1183,2023-03-31,FPV,0
1183,2023-04-30,FPV,0
1183,2023-05-31,FPV,0
1183,2023-06-30,FPV,0
1183,2023-07-31,FPV,0
1183,2023-08-31,FPV,0
1183,2023-09-30,FPV,0
1183,2023-10-31,FPV,0
1183,2023-11-30,FPV,0
1183,2023-12-31,FPV,0
1183,2024-01-31,FPV,0
1183,2024-02-29,FPV,0
1183,2024-03-31,FPV,0
1183,2024-04-30,FPV,0
1183,2024-05-31,FPV,0
1183,2024-06-30,FPV,0
1183,2024-07-31,FPV,0
1183,2024-08-31,FPV,0
1183,2024-09-30,FPV,0
1183,2024-10-31,FPV,0
1183,2024-11-30,FPV,0
1183,2024-12-31,FPV,0
1184,2023-01-31,FIC,0
1184,2023-02-28,FIC,0
1184,2023-03-31,FIC,0
1184,2023-04-30,FIC,0
1184,2023-05-31,FIC,0
1184,2023-06-30,FIC,0
1184,2023-07-31,FIC,0
1184,2023-08-31,FIC,0
1184,2023-09-30,FIC,0
1184,2023-10-31,FIC,0
1184,2023-11-30,FIC,0
1184,2023-12-31,FIC,0
1184,2024-01-31,FIC,0
1184,2024-02-29,FIC,0
1184,2024-03-31,FIC,30700000
1184,2024-04-30,FIC,34850000
1184,2024-05-31,FIC,37000000
1184,2024-06-30,FIC,42150000
1184,2024-07-31,FIC,40300000
1184,2024-08-31,FIC,39350000
1184,2024-09-30,FIC,38000000
1184,2024-10-31,FIC,32300000
1184,2024-11-30,FIC,33850000
1184,2024-12-31,FIC,36700000
1184,2023-01-31,CDT,0
1184,2023-02-28,CDT,0
1184,2023-03-31,CDT,0
1184,2023-04-30,CDT,0
1184,2023-05-31,CDT,0
1184,2023-06-30,CDT,0
1184,2023-07-31,CDT,0
1184,2023-08-31,CDT,0
1184,2023-09-30,CDT,0
1184,2023-10-31,CDT,0
1184,2023-11-30,CDT,0
1184,2023-12-31,CDT,0
1184,2024-01-31,CDT,0
1184,2024-02-29,CDT,0
1184,2024-03-31,CDT,1450000
1184,2024-04-30,CDT,1450000
1184,2024-05-31,CDT,650000
1184,2024-06-30,CDT,4100000
1184,2024-07-31,CDT,7400000
1184,2024-08-31,CDT,11200000
1184,2024-09-30,CDT,11150000
1184,2024-10-31,CDT,13550000
1184,2024-11-30,CDT,13550000
1184,2024-12-31,CDT,10500000
