client_id,registration_date,age,income_monthly,segment,risk_score,avg_aum,balance,last_txn_date,txn_count,days_since_txn,tenure_months,estimated_annual_value,is_churn,churn_probability,strategy_segment
1096,2021-02-24,45,3900000,retail,0.228,983854.1666666666,0,2024-12-18,21,13,46,14757.812499999998,1,0.39838097778747206,4. BAJA PRIORIDAD
1097,2024-04-16,30,2900000,retail,0.196,210416.66666666666,2150000,2024-12-08,16,23,8,3156.2499999999995,0,0.5017688789896962,4. BAJA PRIORIDAD
1097,2024-04-16,30,2900000,retail,0.196,210416.66666666666,1450000,2024-12-08,16,23,8,3156.2499999999995,0,0.5017688789896962,4. BAJA PRIORIDAD
1097,2024-04-16,30,2900000,retail,0.196,210416.66666666666,0,2024-12-08,16,23,8,3156.2499999999995,1,0.5017688789896962,4. BAJA PRIORIDAD
1097,2024-04-16,30,2900000,retail,0.196,210416.66666666666,550000,2024-12-08,16,23,8,3156.2499999999995,0,0.5017688789896962,4. BAJA PRIORIDAD
1098,2023-10-29,29,5200000,retail,0.441,712500.0,0,2024-09-12,30,110,14,10687.5,1,0.8043764431752476,3. DEJAR IR (No rentable)
1098,2023-10-29,29,5200000,retail,0.441,712500.0,0,2024-09-12,30,110,14,10687.5,1,0.8043764431752476,3. DEJAR IR (No rentable)
1098,2023-10-29,29,5200000,retail,0.441,712500.0,0,2024-09-12,30,110,14,10687.5,1,0.8043764431752476,3. DEJAR IR (No rentable)
1098,2023-10-29,29,5200000,retail,0.441,712500.0,0,2024-09-12,30,110,14,10687.5,1,0.8043764431752476,3. DEJAR IR (No rentable)
1099,2023-04-13,37,3650000,retail,0.302,335937.5,2300000,2024-12-28,17,3,20,5039.0625,0,0.4590891220377686,4. BAJA PRIORIDAD
1099,2023-04-13,37,3650000,retail,0.302,335937.5,700000,2024-12-28,17,3,20,5039.0625,0,0.4590891220377686,4. BAJA PRIORIDAD
1099,2023-04-13,37,3650000,retail,0.302,335937.5,0,2024-12-28,17,3,20,5039.0625,1,0.4590891220377686,4. BAJA PRIORIDAD
1099,2023-04-13,37,3650000,retail,0.302,335937.5,750000,2024-12-28,17,3,20,5039.0625,0,0.4590891220377686,4. BAJA PRIORIDAD
1100,2021-11-09,27,10000000,retail,0.276,5768229.166666667,24800000,2024-11-19,31,42,38,86523.4375,0,0.4028924629099629,2. FIDELIZAR (Cuidar)
1100,2021-11-09,27,10000000,retail,0.276,5768229.166666667,16850000,2024-11-19,31,42,38,86523.4375,0,0.4028924629099629,2. FIDELIZAR (Cuidar)
1100,2021-11-09,27,10000000,retail,0.276,5768229.166666667,0,2024-11-19,31,42,38,86523.4375,1,0.4028924629099629,2. FIDELIZAR (Cuidar)
1100,2021-11-09,27,10000000,retail,0.276,5768229.166666667,0,2024-11-19,31,42,38,86523.4375,1,0.4028924629099629,2. FIDELIZAR (Cuidar)
1101,2023-01-29,39,1850000,retail,0.366,646354.1666666666,3400000,2024-12-14,24,17,23,9695.312499999998,0,0.38425163752301583,4. BAJA PRIORIDAD
1101,2023-01-29,39,1850000,retail,0.366,646354.1666666666,700000,2024-12-14,24,17,23,9695.312499999998,0,0.38425163752301583,4. BAJA PRIORIDAD
1101,2023-01-29,39,1850000,retail,0.366,646354.1666666666,450000,2024-12-14,24,17,23,9695.312499999998,0,0.38425163752301583,4. BAJA PRIORIDAD
1101,2023-01-29,39,1850000,retail,0.366,646354.1666666666,250000,2024-12-14,24,17,23,9695.312499999998,0,0.38425163752301583,4. BAJA PRIORIDAD
1102,2022-03-19,29,5100000,retail,0.525,2861458.3333333335,4900000,2024-12-22,39,9,33,42921.875,0,0.21826998862256247,2. FIDELIZAR (Cuidar)
1102,2022-03-19,29,5100000,retail,0.525,2861458.3333333335,11250000,2024-12-22,39,9,33,42921.875,0,0.21826998862256247,2. FIDELIZAR (Cuidar)
1102,2022-03-19,29,5100000,retail,0.525,2861458.3333333335,1800000,2024-12-22,39,9,33,42921.875,0,0.21826998862256247,2. FIDELIZAR (Cuidar)
1102,2022-03-19,29,5100000,retail,0.525,2861458.3333333335,4350000,2024-12-22,39,9,33,42921.875,0,0.21826998862256247,2. FIDELIZAR (Cuidar)
1103,2021-11-24,27,4050000,retail,0.055,961979.1666666666,3550000,2024-12-22,23,9,37,14429.687499999998,0,0.43456776968452693,4. BAJA PRIORIDAD
1103,2021-11-24,27,4050000,retail,0.055,961979.1666666666,2950000,2024-12-22,23,9,37,14429.687499999998,0,0.43456776968452693,4. BAJA PRIORIDAD
1103,2021-11-24,27,4050000,retail,0.055,961979.1666666666,0,2024-12-22,23,9,37,14429.687499999998,1,0.43456776968452693,4. BAJA PRIORIDAD
1103,2021-11-24,27,4050000,retail,0.055,961979.1666666666,0,2024-12-22,23,9,37,14429.687499999998,1,0.43456776968452693,4. BAJA PRIORIDAD
1104,2023-12-14,39,900000,retail,0.312,283333.3333333333,3000000,2024-11-16,30,45,12,4250.0,0,0.44387967682551993,4. BAJA PRIORIDAD
1104,2023-12-14,39,900000,retail,0.312,283333.3333333333,1000000,2024-11-16,30,45,12,4250.0,0,0.44387967682551993,4. BAJA PRIORIDAD
1104,2023-12-14,39,900000,retail,0.312,283333.3333333333,0,2024-11-16,30,45,12,4250.0,1,0.44387967682551993,4. BAJA PRIORIDAD
1104,2023-12-14,39,900000,retail,0.312,283333.3333333333,0,2024-11-16,30,45,12,4250.0,1,0.44387967682551993,4. BAJA PRIORIDAD
1105,2023-01-31,41,10650000,premium,0.367,4521875.0,21050000,2024-12-16,62,15,23,67828.125,0,0.2226608244511274,2. FIDELIZAR (Cuidar)
1105,2023-01-31,41,10650000,premium,0.367,4521875.0,22450000,2024-12-16,62,15,23,67828.125,0,0.2226608244511274,2. FIDELIZAR (Cuidar)
1105,2023-01-31,41,10650000,premium,0.367,4521875.0,1900000,2024-12-16,62,15,23,67828.125,0,0.2226608244511274,2. FIDELIZAR (Cuidar)
1105,2023-01-31,41,10650000,premium,0.367,4521875.0,0,2024-12-16,62,15,23,67828.125,1,0.2226608244511274,2. FIDELIZAR (Cuidar)
1106,2024-06-16,30,3950000,retail,0.296,347916.6666666667,6200000,2024-12-31,30,0,6,5218.75,0,0.48361776693868747,4. BAJA PRIORIDAD
1106,2024-06-16,30,3950000,retail,0.296,347916.6666666667,0,2024-12-31,30,0,6,5218.75,1,0.48361776693868747,4. BAJA PRIORIDAD
1106,2024-06-16,30,3950000,retail,0.296,347916.6666666667,0,2024-12-31,30,0,6,5218.75,1,0.48361776693868747,4. BAJA PRIORIDAD
1106,2024-06-16,30,3950000,retail,0.296,347916.6666666667,0,2024-12-31,30,0,6,5218.75,1,0.48361776693868747,4. BAJA PRIORIDAD
1107,2024-06-06,37,3700000,retail,0.349,546875.0,9000000,2024-12-30,34,1,6,8203.125,0,0.3652887908197704,4. BAJA PRIORIDAD
1107,2024-06-06,37,3700000,retail,0.349,546875.0,3900000,2024-12-30,34,1,6,8203.125,0,0.3652887908197704,4. BAJA PRIORIDAD
1107,2024-06-06,37,3700000,retail,0.349,546875.0,1000000,2024-12-30,34,1,6,8203.125,0,0.3652887908197704,4. BAJA PRIORIDAD
1107,2024-06-06,37,3700000,retail,0.349,546875.0,0,2024-12-30,34,1,6,8203.125,1,0.3652887908197704,4. BAJA PRIORIDAD
1108,2022-08-02,30,4500000,retail,0.095,303125.0,1600000,2024-11-10,14,51,29,4546.875,0,0.5466941234654934,4. BAJA PRIORIDAD
1108,2022-08-02,30,4500000,retail,0.095,303125.0,2250000,2024-11-10,14,51,29,4546.875,0,0.5466941234654934,4. BAJA PRIORIDAD
1108,2022-08-02,30,4500000,retail,0.095,303125.0,0,2024-11-10,14,51,29,4546.875,1,0.5466941234654934,4. BAJA PRIORIDAD
1108,2022-08-02,30,4500000,retail,0.095,303125.0,0,2024-11-10,14,51,29,4546.875,1,0.5466941234654934,4. BAJA PRIORIDAD
1109,2023-12-11,33,3200000,retail,0.0,261979.16666666666,0,2024-09-27,25,95,12,3929.6874999999995,1,0.8554364800435528,3. DEJAR IR (No rentable)
1109,2023-12-11,33,3200000,retail,0.0,261979.16666666666,0,2024-09-27,25,95,12,3929.6874999999995,1,0.8554364800435528,3. DEJAR IR (No rentable)
1109,2023-12-11,33,3200000,retail,0.0,261979.16666666666,0,2024-09-27,25,95,12,3929.6874999999995,1,0.8554364800435528,3. DEJAR IR (No rentable)
1109,2023-12-11,33,3200000,retail,0.0,261979.16666666666,0,2024-09-27,25,95,12,3929.6874999999995,1,0.8554364800435528,3. DEJAR IR (No rentable)
1110,2023-10-04,23,1850000,retail,0.4,540625.0,3250000,2024-11-21,27,40,15,8109.375,0,0.33506940213815617,4. BAJA PRIORIDAD
1110,2023-10-04,23,1850000,retail,0.4,540625.0,1800000,2024-11-21,27,40,15,8109.375,0,0.33506940213815617,4. BAJA PRIORIDAD
1110,2023-10-04,23,1850000,retail,0.4,540625.0,150000,2024-11-21,27,40,15,8109.375,0,0.33506940213815617,4. BAJA PRIORIDAD
1110,2023-10-04,23,1850000,retail,0.4,540625.0,0,2024-11-21,27,40,15,8109.375,1,0.33506940213815617,4. BAJA PRIORIDAD
1111,2021-04-06,23,3900000,retail,0.316,1613020.8333333333,5550000,2024-11-23,31,38,45,24195.312499999996,0,0.33391511265487017,4. BAJA PRIORIDAD
1111,2021-04-06,23,3900000,retail,0.316,1613020.8333333333,3000000,2024-11-23,31,38,45,24195.312499999996,0,0.33391511265487017,4. BAJA PRIORIDAD
1111,2021-04-06,23,3900000,retail,0.316,1613020.8333333333,700000,2024-11-23,31,38,45,24195.312499999996,0,0.33391511265487017,4. BAJA PRIORIDAD
1111,2021-04-06,23,3900000,retail,0.316,1613020.8333333333,1200000,2024-11-23,31,38,45,24195.312499999996,0,0.33391511265487017,4. BAJA PRIORIDAD
1112,2024-01-17,32,1950000,retail,0.0,207812.5,2100000,2024-12-31,22,0,11,3117.1875,0,0.504680716501427,4. BAJA PRIORIDAD
1112,2024-01-17,32,1950000,retail,0.0,207812.5,1950000,2024-12-31,22,0,11,3117.1875,0,0.504680716501427,4. BAJA PRIORIDAD
1112,2024-01-17,32,1950000,retail,0.0,207812.5,0,2024-12-31,22,0,11,3117.1875,1,0.504680716501427,4. BAJA PRIORIDAD
1112,2024-01-17,32,1950000,retail,0.0,207812.5,200000,2024-12-31,22,0,11,3117.1875,0,0.504680716501427,4. BAJA PRIORIDAD
1113,2024-01-07,46,20400000,premium,0.754,4206250.0,0,2024-12-13,45,18,11,63093.75,1,0.2848994587443152,2. FIDELIZAR (Cuidar)
1113,2024-01-07,46,20400000,premium,0.754,4206250.0,23100000,2024-12-13,45,18,11,63093.75,0,0.2848994587443152,2. FIDELIZAR (Cuidar)
1113,2024-01-07,46,20400000,premium,0.754,4206250.0,2400000,2024-12-13,45,18,11,63093.75,0,0.2848994587443152,2. FIDELIZAR (Cuidar)
1113,2024-01-07,46,20400000,premium,0.754,4206250.0,20250000,2024-12-13,45,18,11,63093.75,0,0.2848994587443152,2. FIDELIZAR (Cuidar)
1114,2024-02-18,37,5050000,premium,0.525,663541.6666666666,1050000,2024-12-29,61,2,10,9953.124999999998,0,0.2761953385796627,4. BAJA PRIORIDAD
1114,2024-02-18,37,5050000,premium,0.525,663541.6666666666,2400000,2024-12-29,61,2,10,9953.124999999998,0,0.2761953385796627,4. BAJA PRIORIDAD
1114,2024-02-18,37,5050000,premium,0.525,663541.6666666666,1050000,2024-12-29,61,2,10,9953.124999999998,0,0.2761953385796627,4. BAJA PRIORIDAD
1114,2024-02-18,37,5050000,premium,0.525,663541.6666666666,8900000,2024-12-29,61,2,10,9953.124999999998,0,0.2761953385796627,4. BAJA PRIORIDAD
1115,2023-03-25,28,4950000,retail,0.38,841666.6666666666,4900000,2024-12-30,17,1,21,12624.999999999998,0,0.37232281142339835,4. BAJA PRIORIDAD
1115,2023-03-25,28,4950000,retail,0.38,841666.6666666666,3800000,2024-12-30,17,1,21,12624.999999999998,0,0.37232281142339835,4. BAJA PRIORIDAD
1115,2023-03-25,28,4950000,retail,0.38,841666.6666666666,0,2024-12-30,17,1,21,12624.999999999998,1,0.37232281142339835,4. BAJA PRIORIDAD
1115,2023-03-25,28,4950000,retail,0.38,841666.6666666666,0,2024-12-30,17,1,21,12624.999999999998,1,0.37232281142339835,4. BAJA PRIORIDAD
1116,2022-05-06,45,7250000,premium,0.614,6961458.333333333,28000000,2024-12-30,77,1,32,104421.87499999999,0,0.18108500611939773,2. FIDELIZAR (Cuidar)
1116,2022-05-06,45,7250000,premium,0.614,6961458.333333333,9750000,2024-12-30,77,1,32,104421.87499999999,0,0.18108500611939773,2. FIDELIZAR (Cuidar)
1116,2022-05-06,45,7250000,premium,0.614,6961458.333333333,12650000,2024-12-30,77,1,32,104421.87499999999,0,0.18108500611939773,2. FIDELIZAR (Cuidar)
1116,2022-05-06,45,7250000,premium,0.614,6961458.333333333,2450000,2024-12-30,77,1,32,104421.87499999999,0,0.18108500611939773,2. FIDELIZAR (Cuidar)
1117,2022-03-28,52,20200000,premium,0.3,7414583.333333333,16300000,2024-12-13,50,18,33,111218.74999999999,0,0.28673345210081,2. FIDELIZAR (Cuidar)
1117,2022-03-28,52,20200000,premium,0.3,7414583.333333333,28350000,2024-12-13,50,18,33,111218.74999999999,0,0.28673345210081,2. FIDELIZAR (Cuidar)
1117,2022-03-28,52,20200000,premium,0.3,7414583.333333333,0,2024-12-13,50,18,33,111218.74999999999,1,0.28673345210081,2. FIDELIZAR (Cuidar)
1117,2022-03-28,52,20200000,premium,0.3,7414583.333333333,9500000,2024-12-13,50,18,33,111218.74999999999,0,0.28673345210081,2. FIDELIZAR (Cuidar)
1118,2021-06-14,27,2600000,retail,0.316,687500.0,3700000,2024-12-06,18,25,43,10312.5,0,0.4177962168595423,4. BAJA PRIORIDAD
1118,2021-06-14,27,2600000,retail,0.316,687500.0,2350000,2024-12-06,18,25,43,10312.5,0,0.4177962168595423,4. BAJA PRIORIDAD
1118,2021-06-14,27,2600000,retail,0.316,687500.0,0,2024-12-06,18,25,43,10312.5,1,0.4177962168595423,4. BAJA PRIORIDAD
1118,2021-06-14,27,2600000,retail,0.316,687500.0,0,2024-12-06,18,25,43,10312.5,1,0.4177962168595423,4. BAJA PRIORIDAD
1119,2021-07-01,37,8750000,premium,0.292,5789583.333333333,30500000,2024-12-31,55,0,42,86843.74999999999,0,0.19668874512602647,2. FIDELIZAR (Cuidar)
1119,2021-07-01,37,8750000,premium,0.292,5789583.333333333,11550000,2024-12-31,55,0,42,86843.74999999999,0,0.19668874512602647,2. FIDELIZAR (Cuidar)
1119,2021-07-01,37,8750000,premium,0.292,5789583.333333333,7800000,2024-12-31,55,0,42,86843.74999999999,0,0.19668874512602647,2. FIDELIZAR (Cuidar)
1119,2021-07-01,37,8750000,premium,0.292,5789583.333333333,2050000,2024-12-31,55,0,42,86843.74999999999,0,0.19668874512602647,2. FIDELIZAR (Cuidar)
1120,2022-04-14,39,4150000,retail,0.127,701562.5,3100000,2024-12-08,15,23,33,10523.4375,0,0.46354243225147285,4. BAJA PRIORIDAD
1120,2022-04-14,39,4150000,retail,0.127,701562.5,250000,2024-12-08,15,23,33,10523.4375,0,0.46354243225147285,4. BAJA PRIORIDAD
1120,2022-04-14,39,4150000,retail,0.127,701562.5,0,2024-12-08,15,23,33,10523.4375,1,0.46354243225147285,4. BAJA PRIORIDAD
1120,2022-04-14,39,4150000,retail,0.127,701562.5,950000,2024-12-08,15,23,33,10523.4375,0,0.46354243225147285,4. BAJA PRIORIDAD
1121,2023-06-29,48,14900000,premium,0.496,5855729.166666667,18250000,2024-11-12,55,49,18,87835.9375,0,0.1984390698317619,2. FIDELIZAR (Cuidar)
1121,2023-06-29,48,14900000,premium,0.496,5855729.166666667,21900000,2024-11-12,55,49,18,87835.9375,0,0.1984390698317619,2. FIDELIZAR (Cuidar)
1121,2023-06-29,48,14900000,premium,0.496,5855729.166666667,14550000,2024-11-12,55,49,18,87835.9375,0,0.1984390698317619,2. FIDELIZAR (Cuidar)
1121,2023-06-29,48,14900000,premium,0.496,5855729.166666667,6150000,2024-11-12,55,49,18,87835.9375,0,0.1984390698317619,2. FIDELIZAR (Cuidar)
1122,2023-01-05,54,6850000,premium,0.17,4738541.666666667,20600000,2024-12-28,51,3,24,71078.125,0,0.29997192270162143,2. FIDELIZAR (Cuidar)
1122,2023-01-05,54,6850000,premium,0.17,4738541.666666667,10450000,2024-12-28,51,3,24,71078.125,0,0.29997192270162143,2. FIDELIZAR (Cuidar)
1122,2023-01-05,54,6850000,premium,0.17,4738541.666666667,3050000,2024-12-28,51,3,24,71078.125,0,0.29997192270162143,2. FIDELIZAR (Cuidar)
1122,2023-01-05,54,6850000,premium,0.17,4738541.666666667,450000,2024-12-28,51,3,24,71078.125,0,0.29997192270162143,2. FIDELIZAR (Cuidar)
1123,2023-04-03,35,1450000,retail,0.124,141145.83333333334,0,2024-03-15,29,291,21,2117.1875,1,0.9670305828230391,3. DEJAR IR (No rentable)
1123,2023-04-03,35,1450000,retail,0.124,141145.83333333334,0,2024-03-15,29,291,21,2117.1875,1,0.9670305828230391,3. DEJAR IR (No rentable)
1123,2023-04-03,35,1450000,retail,0.124,141145.83333333334,0,2024-03-15,29,291,21,2117.1875,1,0.9670305828230391,3. DEJAR IR (No rentable)
1123,2023-04-03,35,1450000,retail,0.124,141145.83333333334,0,2024-03-15,29,291,21,2117.1875,1,0.9670305828230391,3. DEJAR IR (No rentable)
1124,2023-08-02,23,3400000,retail,0.189,909895.8333333334,5400000,2024-11-28,21,33,17,13648.4375,0,0.4152442687180986,4. BAJA PRIORIDAD
1124,2023-08-02,23,3400000,retail,0.189,909895.8333333334,3150000,2024-11-28,21,33,17,13648.4375,0,0.4152442687180986,4. BAJA PRIORIDAD
1124,2023-08-02,23,3400000,retail,0.189,909895.8333333334,300000,2024-11-28,21,33,17,13648.4375,0,0.4152442687180986,4. BAJA PRIORIDAD
1124,2023-08-02,23,3400000,retail,0.189,909895.8333333334,0,2024-11-28,21,33,17,13648.4375,1,0.4152442687180986,4. BAJA PRIORIDAD
1125,2021-01-07,35,3350000,retail,0.217,726041.6666666666,0,2024-12-04,20,27,48,10890.624999999998,1,0.43404114775245295,4. BAJA PRIORIDAD
1125,2021-01-07,35,3350000,retail,0.217,726041.6666666666,3850000,2024-12-04,20,27,48,10890.624999999998,0,0.43404114775245295,4. BAJA PRIORIDAD
1125,2021-01-07,35,3350000,retail,0.217,726041.6666666666,150000,2024-12-04,20,27,48,10890.624999999998,0,0.43404114775245295,4. BAJA PRIORIDAD
1125,2021-01-07,35,3350000,retail,0.217,726041.6666666666,750000,2024-12-04,20,27,48,10890.624999999998,0,0.43404114775245295,4. BAJA PRIORIDAD
1126,2021-11-26,29,3000000,retail,0.369,500000.0,0,2024-09-04,30,118,37,7500.0,1,0.9115305481687987,3. DEJAR IR (No rentable)
1126,2021-11-26,29,3000000,retail,0.369,500000.0,0,2024-09-04,30,118,37,7500.0,1,0.9115305481687987,3. DEJAR IR (No rentable)
1126,2021-11-26,29,3000000,retail,0.369,500000.0,0,2024-09-04,30,118,37,7500.0,1,0.9115305481687987,3. DEJAR IR (No rentable)
1126,2021-11-26,29,3000000,retail,0.369,500000.0,0,2024-09-04,30,118,37,7500.0,1,0.9115305481687987,3. DEJAR IR (No rentable)
1127,2023-02-14,51,9250000,premium,0.459,1317708.3333333333,0,2024-12-10,32,21,22,19765.624999999996,1,0.34347598150564407,4. BAJA PRIORIDAD
1127,2023-02-14,51,9250000,premium,0.459,1317708.3333333333,550000,2024-12-10,32,21,22,19765.624999999996,0,0.34347598150564407,4. BAJA PRIORIDAD
1127,2023-02-14,51,9250000,premium,0.459,1317708.3333333333,8450000,2024-12-10,32,21,22,19765.624999999996,0,0.34347598150564407,4. BAJA PRIORIDAD
1127,2023-02-14,51,9250000,premium,0.459,1317708.3333333333,2350000,2024-12-10,32,21,22,19765.624999999996,0,0.34347598150564407,4. BAJA PRIORIDAD
1128,2021-05-31,54,15700000,premium,0.49,9162500.0,7900000,2024-12-31,63,0,43,137437.5,0,0.11978817495066035,2. FIDELIZAR (Cuidar)
1128,2021-05-31,54,15700000,premium,0.49,9162500.0,19750000,2024-12-31,63,0,43,137437.5,0,0.11978817495066035,2. FIDELIZAR (Cuidar)
1128,2021-05-31,54,15700000,premium,0.49,9162500.0,12950000,2024-12-31,63,0,43,137437.5,0,0.11978817495066035,2. FIDELIZAR (Cuidar)
1128,2021-05-31,54,15700000,premium,0.49,9162500.0,19550000,2024-12-31,63,0,43,137437.5,0,0.11978817495066035,2. FIDELIZAR (Cuidar)
1129,2024-01-14,36,2150000,retail,0.365,593750.0,5450000,2024-11-04,30,57,11,8906.25,0,0.30995058711019186,4. BAJA PRIORIDAD
1129,2024-01-14,36,2150000,retail,0.365,593750.0,1850000,2024-11-04,30,57,11,8906.25,0,0.30995058711019186,4. BAJA PRIORIDAD
1129,2024-01-14,36,2150000,retail,0.365,593750.0,250000,2024-11-04,30,57,11,8906.25,0,0.30995058711019186,4. BAJA PRIORIDAD
1129,2024-01-14,36,2150000,retail,0.365,593750.0,650000,2024-11-04,30,57,11,8906.25,0,0.30995058711019186,4. BAJA PRIORIDAD
1130,2021-05-27,39,2850000,retail,0.273,90104.16666666667,200000,2024-12-16,23,15,43,1351.5625,0,0.5439890252180621,4. BAJA PRIORIDAD
1130,2021-05-27,39,2850000,retail,0.273,90104.16666666667,1850000,2024-12-16,23,15,43,1351.5625,0,0.5439890252180621,4. BAJA PRIORIDAD
1130,2021-05-27,39,2850000,retail,0.273,90104.16666666667,0,2024-12-16,23,15,43,1351.5625,1,0.5439890252180621,4. BAJA PRIORIDAD
1130,2021-05-27,39,2850000,retail,0.273,90104.16666666667,0,2024-12-16,23,15,43,1351.5625,1,0.5439890252180621,4. BAJA PRIORIDAD
1131,2023-07-04,24,4300000,retail,0.526,1003645.8333333334,0,2024-05-15,30,230,18,15054.6875,1,0.8900984107736595,3. DEJAR IR (No rentable)
1131,2023-07-04,24,4300000,retail,0.526,1003645.8333333334,0,2024-05-15,30,230,18,15054.6875,1,0.8900984107736595,3. DEJAR IR (No rentable)
1131,2023-07-04,24,4300000,retail,0.526,1003645.8333333334,0,2024-05-15,30,230,18,15054.6875,1,0.8900984107736595,3. DEJAR IR (No rentable)
1131,2023-07-04,24,4300000,retail,0.526,1003645.8333333334,0,2024-05-15,30,230,18,15054.6875,1,0.8900984107736595,3. DEJAR IR (No rentable)
1132,2022-12-01,23,2600000,retail,0.314,481250.0,0,2024-07-26,35,158,25,7218.75,1,0.9546716716277683,3. DEJAR IR (No rentable)
1132,2022-12-01,23,2600000,retail,0.314,481250.0,0,2024-07-26,35,158,25,7218.75,1,0.9546716716277683,3. DEJAR IR (No rentable)
1132,2022-12-01,23,2600000,retail,0.314,481250.0,0,2024-07-26,35,158,25,7218.75,1,0.9546716716277683,3. DEJAR IR (No rentable)
1132,2022-12-01,23,2600000,retail,0.314,481250.0,0,2024-07-26,35,158,25,7218.75,1,0.9546716716277683,3. DEJAR IR (No rentable)
1133,2021-03-23,32,8500000,retail,0.179,1418750.0,0,2024-05-04,27,241,45,21281.25,1,0.9156212086630018,3. DEJAR IR (No rentable)
1133,2021-03-23,32,8500000,retail,0.179,1418750.0,0,2024-05-04,27,241,45,21281.25,1,0.9156212086630018,3. DEJAR IR (No rentable)
1133,2021-03-23,32,8500000,retail,0.179,1418750.0,0,2024-05-04,27,241,45,21281.25,1,0.9156212086630018,3. DEJAR IR (No rentable)
1133,2021-03-23,32,8500000,retail,0.179,1418750.0,0,2024-05-04,27,241,45,21281.25,1,0.9156212086630018,3. DEJAR IR (No rentable)
1134,2022-05-29,28,2900000,retail,0.373,1747395.8333333333,6350000,2024-12-26,36,5,31,26210.937499999996,0,0.2902122283972751,4. BAJA PRIORIDAD
1134,2022-05-29,28,2900000,retail,0.373,1747395.8333333333,6950000,2024-12-26,36,5,31,26210.937499999996,0,0.2902122283972751,4. BAJA PRIORIDAD
1134,2022-05-29,28,2900000,retail,0.373,1747395.8333333333,1350000,2024-12-26,36,5,31,26210.937499999996,0,0.2902122283972751,4. BAJA PRIORIDAD
1134,2022-05-29,28,2900000,retail,0.373,1747395.8333333333,1050000,2024-12-26,36,5,31,26210.937499999996,0,0.2902122283972751,4. BAJA PRIORIDAD
1135,2023-03-26,47,6300000,premium,0.424,3097395.8333333335,3750000,2024-12-24,50,7,21,46460.9375,0,0.24373611369835418,2. FIDELIZAR (Cuidar)
1135,2023-03-26,47,6300000,premium,0.424,3097395.8333333335,4900000,2024-12-24,50,7,21,46460.9375,0,0.24373611369835418,2. FIDELIZAR (Cuidar)
1135,2023-03-26,47,6300000,premium,0.424,3097395.8333333335,19600000,2024-12-24,50,7,21,46460.9375,0,0.24373611369835418,2. FIDELIZAR (Cuidar)
1135,2023-03-26,47,6300000,premium,0.424,3097395.8333333335,5800000,2024-12-24,50,7,21,46460.9375,0,0.24373611369835418,2. FIDELIZAR (Cuidar)
1136,2022-12-10,36,5650000,retail,0.422,2080729.1666666667,6900000,2024-11-21,32,40,25,31210.9375,0,0.31589058528423897,2. FIDELIZAR (Cuidar)
1136,2022-12-10,36,5650000,retail,0.422,2080729.1666666667,3800000,2024-11-21,32,40,25,31210.9375,0,0.31589058528423897,2. FIDELIZAR (Cuidar)
1136,2022-12-10,36,5650000,retail,0.422,2080729.1666666667,1850000,2024-11-21,32,40,25,31210.9375,0,0.31589058528423897,2. FIDELIZAR (Cuidar)
1136,2022-12-10,36,5650000,retail,0.422,2080729.1666666667,0,2024-11-21,32,40,25,31210.9375,1,0.31589058528423897,2. FIDELIZAR (Cuidar)
1137,2023-01-16,30,5300000,retail,0.336,1919791.6666666667,5000000,2024-12-23,25,8,23,28796.875,0,0.3289875974465635,2. FIDELIZAR (Cuidar)
1137,2023-01-16,30,5300000,retail,0.336,1919791.6666666667,8750000,2024-12-23,25,8,23,28796.875,0,0.3289875974465635,2. FIDELIZAR (Cuidar)
1137,2023-01-16,30,5300000,retail,0.336,1919791.6666666667,50000,2024-12-23,25,8,23,28796.875,0,0.3289875974465635,2. FIDELIZAR (Cuidar)
1137,2023-01-16,30,5300000,retail,0.336,1919791.6666666667,0,2024-12-23,25,8,23,28796.875,1,0.3289875974465635,2. FIDELIZAR (Cuidar)
1138,2023-10-20,35,2600000,retail,0.29,307291.6666666667,1250000,2024-12-31,14,0,14,4609.375,0,0.4448627052396292,4. BAJA PRIORIDAD
1138,2023-10-20,35,2600000,retail,0.29,307291.6666666667,2600000,2024-12-31,14,0,14,4609.375,0,0.4448627052396292,4. BAJA PRIORIDAD
1138,2023-10-20,35,2600000,retail,0.29,307291.6666666667,0,2024-12-31,14,0,14,4609.375,1,0.4448627052396292,4. BAJA PRIORIDAD
1138,2023-10-20,35,2600000,retail,0.29,307291.6666666667,700000,2024-12-31,14,0,14,4609.375,0,0.4448627052396292,4. BAJA PRIORIDAD
1139,2022-12-08,31,3000000,retail,0.216,773958.3333333334,1700000,2024-12-22,27,9,25,11609.375,0,0.39312280154159324,4. BAJA PRIORIDAD
1139,2022-12-08,31,3000000,retail,0.216,773958.3333333334,4950000,2024-12-22,27,9,25,11609.375,0,0.39312280154159324,4. BAJA PRIORIDAD
1139,2022-12-08,31,3000000,retail,0.216,773958.3333333334,100000,2024-12-22,27,9,25,11609.375,0,0.39312280154159324,4. BAJA PRIORIDAD
1139,2022-12-08,31,3000000,retail,0.216,773958.3333333334,850000,2024-12-22,27,9,25,11609.375,0,0.39312280154159324,4. BAJA PRIORIDAD
1140,2022-04-16,41,11800000,premium,0.401,3400520.8333333335,9800000,2024-12-01,40,30,33,51007.8125,0,0.20033204021032794,2. FIDELIZAR (Cuidar)
